-0.47289,2.6492,0.18515
-0.467,2.6312,0.39733
-0.4637,2.6738,0.42197
-0.48384,2.6857,0.18447
-0.48279,2.6949,0.19253
-0.4666,2.7137,0.073463
-0.47281,2.7278,0.41902
-0.46065,2.7186,0.17953
-0.45634,2.7291,0.40268
-0.45996,2.7423,0.12563
-0.43718,2.7432,0.18375
-0.4754,2.7596,0.21568
-0.44419,2.7668,0.16146
-0.45236,2.7863,0.17305
-0.48514,2.7793,0.36259
-0.46268,2.8062,0.2906
-0.49586,2.815,0.327
-0.4478,2.8297,0.18491
-0.44092,2.8057,0.33186
-0.46436,2.8351,0.15454
-0.44632,2.8493,0.11847
-0.45506,2.8513,0.15114
-0.42452,2.8808,0.0838
-0.43028,2.8724,0.19129
-0.38683,2.8475,0.24451
-0.44346,2.911,0.060005
-0.46115,2.9035,0.25975
-0.4767,2.9193,0.16038
-0.43124,2.9249,0.086191
-0.47489,2.9458,0.31328
-0.45901,2.9388,0.23505
-0.44739,2.9577,0.26013
-0.41703,2.9652,0.37222
-0.44266,2.9711,0.30132
-0.39939,3.0138,0.14298
-0.43931,3.0138,0.15485
-0.43397,3.008,0.48416
-0.43031,3.018,0.11492
-0.4296,3.0257,0.089761
-0.40827,3.0426,0.24061
-0.4415,3.0281,0.47816
-0.45425,3.05,0.32532
-0.37886,3.0542,0.17762
-0.42527,3.0509,0.39178
-0.41863,3.1018,0.30981
-0.40107,3.0985,0.48367
-0.39697,3.1134,0.25573
-0.37203,3.0903,0.2817
-0.43713,3.143,0.28591
-0.43603,3.1224,0.31026
-0.44395,3.1709,0.24988
-0.40892,3.1758,0.092731
-0.39047,3.179,0.1669
-0.3971,3.2004,0.22856
-0.37626,3.1799,0.28085
-0.3944,3.2028,0.23838
-0.40964,3.2044,0.20331
-0.38465,3.24,0.30363
-0.38554,3.2249,0.2942
-0.402,3.2343,0.3961
-0.40848,3.2537,0.23882
-0.39523,3.2861,0.3446
-0.40402,3.2708,0.3473
-0.37343,3.2966,0.17598
-0.38073,3.3027,0.1524
-0.36412,3.3044,0.50708
-0.35272,3.3408,0.020637
-0.3907,3.3369,0.3904
-0.36713,3.3522,0.30772
-0.36302,3.3688,0.066162
-0.39768,3.3622,0.34728
-0.37227,3.3767,0.25601
-0.37477,3.4177,0.21459
-0.4076,3.3948,0.18601
-0.38761,3.3369,0.58719
-0.3885,3.4064,0.42416
-0.35142,3.4395,0.20638
-0.41274,3.458,0.29356
-0.38126,3.4411,0.42244
-0.4081,3.5014,0.30255
-0.36835,3.4948,0.16974
-0.41632,3.5024,0.37545
-0.38847,3.5001,0.45529
-0.39607,3.5497,0.31114
-0.41548,3.5052,0.28419
-0.42414,3.5365,0.26864
-0.36562,3.5607,0.26781
-0.38824,3.5497,0.32323
-0.39629,3.5759,0.36472
-0.36844,3.5737,0.33599
-0.37797,3.5998,0.28768
-0.36977,3.6207,0.044451
-0.38459,3.6084,0.27808
-0.38677,3.6066,0.37543
-0.40228,3.6191,0.42036
-0.38304,3.6413,0.42742
-0.38352,3.6616,0.28073
-0.39785,3.6758,0.20893
-0.41297,3.6797,0.2377
-0.39327,3.6883,0.30438
-0.35424,3.7085,0.16177
-0.39784,3.6821,0.18658
-0.33536,3.7196,0.18539
-0.37553,3.7254,0.17133
-0.39836,3.7544,0.38697
-0.41082,3.7475,0.27498
-0.38562,3.7702,0.26662
-0.35891,3.7544,0.32759
-0.36668,3.7782,0.30405
-0.37345,3.7973,0.13168
-0.39964,3.8188,0.24215
-0.38147,3.8121,0.2106
-0.3924,3.8259,0.20332
-0.38789,3.8339,0.16221
-0.37105,3.8358,0.33054
-0.40596,3.8629,0.44933
-0.42362,3.8517,0.28091
-0.37354,3.8619,0.37458
-0.37098,3.9138,0.079252
-0.35306,3.9177,0.081527
-0.36388,3.9207,0.1579
-0.35706,3.9336,0.21288
-0.35998,3.9364,0.19798
-0.38509,3.9564,0.087672
-0.37927,3.9623,0.32679
-0.39206,3.9599,0.39058
-0.35164,3.9785,0.18614
-0.38028,3.9894,0.53781
-0.37243,3.9967,0.28121
-0.33732,3.9912,0.33486
-0.35108,4.0296,0.132
-0.34794,4.0184,0.10903
-0.34487,4.0156,0.33071
-0.34522,4.0398,0.29612
-0.39417,4.0562,0.25353
-0.37525,4.037,0.4603
-0.38168,4.0841,0.18002
-0.32757,4.0835,0.15606
-0.35025,4.0862,0.29924
-0.34479,4.0872,0.20865
-0.40091,4.0975,0.52825
-0.37552,4.1135,0.34745
-0.31344,4.1152,0.29724
-0.33174,4.1242,0.33246
-0.37811,4.1355,0.40855
-0.38262,4.1544,0.41658
-0.36989,4.1702,0.40263
-0.34857,4.1863,0.29502
-0.35173,4.1948,0.4292
-0.34443,4.2139,0.31141
-0.35301,4.2093,0.13515
-0.36163,4.1874,0.34333
-0.32492,4.2173,0.37234
-0.35456,4.245,0.20375
-0.31698,4.2497,0.23364
-0.32828,4.2471,0.45182
-0.3416,4.2634,0.19263
-0.34462,4.2918,0.22627
-0.33904,4.3,0.26675
-0.33858,4.2857,0.37648
-0.34041,4.2911,0.38375
-0.30043,4.2952,0.19962
-0.31619,4.3265,0.3029
-0.31966,4.3228,0.40886
-0.3331,4.3459,0.26418
-0.31697,4.394,0.073941
-0.31768,4.3714,0.36336
-0.31286,4.3651,0.32002
-0.30901,4.3853,0.20406
-0.30439,4.3899,0.33079
-0.33991,4.4073,0.41399
-0.29847,4.4355,0.056119
-0.30859,4.4179,0.30443
-0.29329,4.4297,0.34373
-0.3163,4.4656,0.080932
-0.26538,4.4374,0.2647
-0.33671,4.4709,0.3939
-0.28307,4.4845,0.049244
-0.31904,4.5022,0.20484
-0.27226,4.4801,0.2806
-0.29945,4.5249,0.32735
-0.29757,4.5416,0.35484
-0.28365,4.5103,0.39024
-0.32595,4.557,0.20378
-0.27182,4.5568,0.23232
-0.31079,4.5776,0.27876
-0.28949,4.5677,0.3001
-0.32205,4.5779,0.36854
-0.30139,4.6047,0.43261
-0.28395,4.6249,0.29885
-0.28185,4.639,0.17008
-0.28724,4.6323,0.22836
-0.30467,4.6503,0.35896
-0.30362,4.6589,0.31979
-0.30629,4.6602,0.53441
-0.28961,4.6578,0.61328
-0.28151,4.7008,0.18974
-0.2618,4.7051,0.2535
-0.28963,4.7124,0.27904
-0.32149,4.7379,0.3749
-0.29849,4.7416,0.31978
-0.26138,4.7542,0.25162
-0.28217,4.7411,0.24754
-0.26801,4.7556,0.43736
-0.29431,4.7472,0.69819
-0.26627,4.7859,0.1222
-0.29643,4.8149,0.25428
-0.29688,4.7975,0.47196
-0.2858,4.8277,0.55234
-0.27849,4.8045,0.48538
-0.29955,4.824,0.38515
-0.30466,4.8518,0.30711
-0.31302,4.8591,0.30879
-0.2714,4.8656,0.33569
-0.2503,4.8759,0.31627
-0.2331,4.8771,0.46501
-0.26598,4.9164,0.43545
-0.29876,4.9077,0.61657
-0.26123,4.9122,0.28002
-0.26556,4.9412,0.23834
-0.26389,4.9609,0.18902
-0.25125,4.9583,0.35935
-0.2616,4.9712,0.24745
-0.25431,4.9876,0.12172
-0.25204,4.9859,0.2745
-0.29472,5.006,0.38785
-0.29555,4.994,0.35681
-0.26429,5.0381,0.25685
-0.28035,5.0119,0.52903
-0.2626,5.0395,0.38795
-0.26792,5.0652,0.2185
-0.26974,5.0795,0.21812
-0.267,5.0663,0.47358
-0.26179,5.0943,0.26153
-0.2602,5.0875,0.54854
-0.23766,5.0943,0.50827
-0.25722,5.0893,0.34612
-0.25014,5.1204,0.43608
-0.24622,5.1313,0.55324
-0.22692,5.1393,0.53359
-0.22984,5.1424,0.45656
-0.25,5.1701,0.37
-0.2763,5.1706,0.35476
-0.27282,5.2021,0.41703
-0.20999,5.2161,0.14555
-0.27713,5.2039,0.404
-0.28187,5.2071,0.48467
-0.29695,5.2335,0.59372
-0.28117,5.226,0.39902
-0.25188,5.2417,0.3265
-0.28484,5.2952,0.26723
-0.27912,5.2519,0.36681
-0.24725,5.2693,0.50592
-0.25118,5.2994,0.26421
-0.24519,5.2967,0.29828
-0.21873,5.3022,0.18662
-0.27387,5.3183,0.35308
-0.27176,5.333,0.54569
-0.28384,5.3555,0.34095
-0.26332,5.3463,0.343
-0.21757,5.3289,0.52444
-0.27153,5.3743,0.14378
-0.22307,5.389,0.128
-0.27669,5.4015,0.18705
-0.27842,5.3991,0.41014
-0.25178,5.4193,0.30744
-0.27585,5.4146,0.42619
-0.19999,5.3944,0.40773
-0.29016,5.4293,0.6145
-0.2169,5.4421,0.25699
-0.25628,5.4413,0.39557
-0.23356,5.4634,0.34303
-0.25034,5.4746,0.40362
-0.24555,5.4863,0.38611
-0.19444,5.4987,0.27982
-0.20108,5.4918,0.40903
-0.25287,5.5165,0.34307
-0.22344,5.5261,0.35289
-0.23797,5.5425,0.45504
-0.21294,5.5391,0.32782
-0.25797,5.5552,0.46746
-0.24013,5.5589,0.18238
-0.21745,5.5562,0.2536
-0.20453,5.5695,0.20607
-0.20644,5.6065,0.29897
-0.22434,5.5938,0.40254
-0.23167,5.5825,0.55106
-0.20797,5.6171,0.26815
-0.23898,5.6163,0.28946
-0.20502,5.6326,0.55146
-0.25238,5.6564,0.3996
-0.22524,5.6598,0.53076
-0.21258,5.6799,0.37305
-0.23375,5.6641,0.35238
-0.24066,5.6753,0.33498
-0.22454,5.7278,0.43031
-0.21626,5.7036,0.47447
-0.20419,5.6998,0.5006
-0.26264,5.7249,0.40098
-0.19204,5.7405,0.29301
-0.22729,5.7511,0.6109
-0.21227,5.7924,0.28953
-0.20432,5.7686,0.34332
-0.21541,5.7935,0.10501
-0.20802,5.7903,0.42134
-0.22475,5.7936,0.34593
-0.23102,5.8093,0.3976
-0.20538,5.842,0.26388
-0.21805,5.8369,0.44346
-0.18641,5.8526,0.36464
-0.22459,5.8499,0.31032
-0.24497,5.8821,0.34002
-0.22716,5.8902,0.19309
-0.18358,5.873,0.47982
-0.21551,5.8996,0.47198
-0.20282,5.8976,0.35416
-0.23156,5.9149,0.46912
-0.20811,5.9103,0.44119
-0.19385,5.9352,0.43172
-0.19999,5.9352,0.31691
-0.19612,5.9548,0.34224
-0.24878,5.9681,0.32515
-0.23545,5.9585,0.50447
-0.21363,5.9803,0.59184
-0.22531,5.9879,0.48839
-0.17772,5.9835,0.18907
-0.20778,6.0368,0.432
-0.17487,6.0414,0.33626
-0.19908,6.0194,0.39904
-0.23661,6.0547,0.24423
-0.22564,6.0474,0.54338
-0.19512,6.0818,0.27924
-0.21641,6.0413,0.56263
-0.21051,6.1021,0.24748
-0.2216,6.1102,0.50926
-0.25115,6.1255,0.42989
-0.2216,6.1102,0.50926
-0.23277,6.1375,0.33569
-0.23163,6.1509,0.53407
-0.23051,6.1438,0.34986
-0.23323,6.1661,0.52781
-0.24234,6.1785,0.50756
-0.22803,6.1659,0.30852
-0.225,6.1899,0.40413
-0.2125,6.2006,0.36777
-0.25728,6.2121,0.28442
-0.23243,6.2377,0.36203
-0.22585,6.2436,0.23896
-0.20575,6.2399,0.4168
-0.23681,6.263,0.4076
-0.25391,6.2689,0.34007
-0.25801,6.2864,0.41943
-0.23517,6.2881,0.51533
-0.22326,6.3082,0.43437
-0.2347,6.2805,0.40216
-0.22844,6.3239,0.47893
-0.21021,6.3387,0.35108
-0.22805,6.3281,0.65925
-0.21637,6.3545,0.44682
-0.24449,6.3505,0.47342
-0.22375,6.3479,0.3582
-0.23818,6.3684,0.44604
-0.25877,6.3852,0.32218
-0.26376,6.3846,0.47557
-0.21314,6.4028,0.32909
-0.26631,6.4067,0.40059
-0.25181,6.411,0.56113
-0.24965,6.4128,0.4065
-0.24713,6.4637,0.41502
-0.22851,6.4472,0.28894
-0.24875,6.4503,0.3264
-0.26536,6.465,0.27035
-0.26639,6.4719,0.53062
-0.24816,6.4827,0.66313
-0.23861,6.4864,0.50173
-0.26504,6.5137,0.5671
-0.22116,6.5176,0.34043
-0.29214,6.5119,0.78018
-0.24437,6.5398,0.33245
-0.24863,6.5474,0.49319
-0.24746,6.5657,0.23002
-0.25784,6.5604,0.72345
-0.25518,6.5868,0.3957
-0.24387,6.5799,0.405
-0.29459,6.5868,0.59484
-0.27108,6.59,0.34901
-0.26528,6.6146,0.42706
-0.26203,6.6293,0.4552
-0.22237,6.6416,0.38888
-0.25349,6.6604,0.43652
-0.28394,6.6635,0.35664
-0.24997,6.6719,0.41466
-0.24714,6.6974,0.36297
-0.28762,6.6928,0.2385
-0.22916,6.6771,0.38743
-0.28092,6.6986,0.43657
-0.24723,6.7297,0.34226
-0.26801,6.7015,0.5152
-0.25604,6.7388,0.54452
-0.26967,6.7638,0.17004
-0.25905,6.7759,0.4146
-0.23677,6.7827,0.40393
-0.25132,6.7827,0.62364
-0.26726,6.7974,0.44396
-0.25321,6.8324,0.22564
-0.23149,6.814,0.33402
-0.24326,6.8288,0.39695
-0.24814,6.8326,0.27134
-0.26711,6.8451,0.4379
-0.25833,6.8407,0.61998
-0.24585,6.8816,0.22613
-0.24576,6.8942,0.28099
-0.2422,6.9006,0.30057
-0.24968,6.8867,0.34178
-0.26949,6.8986,0.46482
-0.26065,6.906,0.34805
-0.21713,6.9248,0.46967
-0.25978,6.9223,0.50682
-0.25204,6.9399,0.57979
-0.26271,6.9545,0.48618
-0.25892,6.9545,0.46596
-0.25234,6.9599,0.39014
-0.25725,6.9868,0.61455
-0.27078,6.9839,0.3903
-0.22696,7.0034,0.54423
-0.24956,6.9899,0.45632
-0.25573,7.0148,0.3609
-0.26048,6.9999,0.33924
-0.29818,7.0123,0.68275
-0.22188,7.055,0.43459
-0.26172,7.0304,0.44334
-0.25916,7.057,0.64307
-0.26537,7.0554,0.33403
-0.25768,7.0733,0.5346
-0.23343,7.0957,0.29714
-0.22566,7.1063,0.40646
-0.22969,7.0873,0.47132
-0.27549,7.0937,0.56875
-0.22702,7.1243,0.40199
-0.22897,7.1255,0.35493
-0.23817,7.1341,0.4523
-0.26054,7.1752,0.48325
-0.23971,7.1573,0.54483
-0.19995,7.1612,0.37594
-0.25113,7.1752,0.49731
-0.21563,7.1926,0.46674
-0.26441,7.1796,0.6018
-0.22347,7.2162,0.47098
-0.2245,7.2278,0.465
-0.20257,7.2363,0.3513
-0.20325,7.2438,0.27266
-0.23467,7.2488,0.3474
-0.18064,7.2853,0.31701
-0.23404,7.2812,0.40269
-0.21592,7.2966,0.3807
-0.24042,7.3188,0.57421
-0.2128,7.3439,0.51523
-0.24275,7.3628,0.50341
-0.24286,7.3574,0.51766
-0.18407,7.3707,0.4111
-0.17452,7.3781,0.58296
-0.19963,7.3842,0.34234
-0.22817,7.4002,0.46714
-0.2318,7.4084,0.31138
-0.21786,7.4195,0.34676
-0.21651,7.4209,0.54835
-0.19884,7.4539,0.46706
-0.22226,7.4405,0.45759
-0.21886,7.4555,0.31462
-0.24305,7.4832,0.43923
-0.2229,7.5016,0.63295
-0.23129,7.478,0.64638
-0.20464,7.5179,0.45326
-0.22507,7.5341,0.51049
-0.19907,7.54,0.41013
-0.24973,7.5429,0.33657
-0.24506,7.542,0.33929
-0.21711,7.564,0.32374
-0.23463,7.5766,0.37593
-0.24953,7.5808,0.62116
-0.23452,7.5881,0.40843
-0.19605,7.6198,0.16674
-0.19172,7.6032,0.43438
-0.23242,7.6118,0.47595
-0.22229,7.6408,0.44185
-0.22347,7.6598,0.24511
-0.21134,7.6507,0.43284
-0.25765,7.6712,0.53026
-0.22762,7.6656,0.64256
-0.22743,7.6875,0.53564
-0.24362,7.6734,0.62574
-0.23164,7.7037,0.62433
-0.25227,7.6983,0.63099
-0.19548,7.7349,0.35757
-0.20005,7.7345,0.34404
-0.21683,7.7524,0.55941
-0.20588,7.7384,0.52628
-0.2017,7.7596,0.31757
-0.23612,7.7971,0.64794
-0.21949,7.7971,0.30013
-0.18383,7.7657,0.45573
-0.20141,7.7937,0.48009
-0.19435,7.8139,0.59243
-0.17648,7.8099,0.4008
-0.16956,7.8245,0.25915
-0.21001,7.8363,0.42879
-0.19346,7.8318,0.46037
-0.14554,7.8575,0.40138
-0.21349,7.8441,0.64038
-0.17906,7.8547,0.59389
-0.18947,7.8781,0.27089
-0.19325,7.891,0.5817
-0.16651,7.8855,0.55882
-0.19325,7.891,0.33852
-0.1503,7.8793,0.41927
-0.18326,7.8961,0.54938
-0.21819,7.8983,0.69148
-0.18471,7.9241,0.66255
-0.1539,7.9101,0.59562
-0.16623,7.9354,0.55964
-0.17758,7.9384,0.46761
-0.16259,7.9534,0.5781
-0.19873,7.9557,0.48824
-0.21028,7.969,0.78707
-0.15241,7.9726,0.20948
-0.18625,7.9816,0.40116
-0.2067,7.9895,0.40001
-0.1596,8.0052,0.50422
-0.17378,8.0169,0.59699
-0.2023,8.016,0.46334
-0.18006,8.0277,0.46065
-0.16815,8.0566,0.45141
-0.17713,8.0498,0.32538
-0.17886,8.0584,0.50302
-0.19536,8.0661,0.65318
-0.20735,8.0696,0.44005
-0.24013,8.0759,0.692
-0.17272,8.077,0.43298
-0.214,8.0893,0.51568
-0.21744,8.1256,0.35692
-0.21809,8.1107,0.35491
-0.13176,8.1011,0.5798
-0.17812,8.1266,0.26263
-0.19557,8.1289,0.57763
-0.16985,8.1402,0.45491
-0.19819,8.1705,0.45448
-0.18556,8.1743,0.22505
-0.1779,8.1735,0.49102
-0.22868,8.186,0.62335
-0.23264,8.1864,0.65004
-0.21558,8.2043,0.54954
-0.22064,8.2156,0.35375
-0.22929,8.2186,0.46627
-0.2204,8.2356,0.45667
-0.26671,8.2353,0.75365
-0.22046,8.2238,0.33254
-0.22306,8.2474,0.60101
-0.20757,8.2572,0.55807
-0.22149,8.2766,0.37551
-0.23434,8.2718,0.59616
-0.22429,8.2743,0.56852
-0.23445,8.2841,0.4669
-0.24826,8.2814,0.44804
-0.21745,8.2915,0.35736
-0.23271,8.338,0.45086
-0.24238,8.3287,0.39917
-0.27126,8.326,0.56525
-0.23171,8.368,0.50592
-0.2622,8.3907,0.44266
-0.26224,8.3725,0.424
-0.26077,8.3754,0.52187
-0.24446,8.3872,0.50544
-0.28563,8.3915,0.55595
-0.28455,8.4126,0.57894
-0.24187,8.4431,0.52162
-0.19327,8.4432,0.43126
-0.26177,8.4628,0.47527
-0.27037,8.4635,0.67666
-0.21501,8.4738,0.34453
-0.21983,8.4851,0.44334
-0.28766,8.4774,0.44196
-0.23852,8.5021,0.4806
-0.21428,8.5133,0.40905
-0.19509,8.5248,0.4305
-0.21357,8.5293,0.42968
-0.28537,8.5253,0.57539
-0.2231,8.552,0.46355
-0.26102,8.5718,0.3236
-0.25909,8.5617,0.59793
-0.26205,8.5754,0.70379
-0.2494,8.6021,0.60854
-0.24041,8.5998,0.52266
-0.27184,8.6024,0.5919
-0.25893,8.6114,0.35385
-0.26753,8.6185,0.68918
-0.27971,8.6021,0.42137
-0.28911,8.6231,0.4801
-0.26924,8.6467,0.57869
-0.24562,8.6439,0.52939
-0.25569,8.6839,0.48666
-0.23998,8.6655,0.35197
-0.22816,8.677,0.57093
-0.25269,8.7025,0.47786
-0.26296,8.7002,0.56001
-0.26327,8.6937,0.30393
-0.2803,8.7093,0.67094
-0.27152,8.7288,0.29464
-0.24512,8.7381,0.35642
-0.24651,8.7192,0.6846
-0.25921,8.7401,0.6072
-0.25115,8.766,0.38819
-0.2685,8.7519,0.62113
-0.2752,8.7705,0.68626
-0.27675,8.794,0.503
-0.23855,8.8084,0.56252
-0.25283,8.8154,0.66245
-0.26159,8.8339,0.44732
-0.23752,8.841,0.48528
-0.23791,8.8364,0.64421
-0.28969,8.8505,0.41252
-0.24705,8.8669,0.59081
-0.27365,8.874,0.40021
-0.25775,8.8899,0.39068
-0.29587,8.8834,0.50923
-0.2939,8.8994,0.7472
-0.28048,8.9044,0.68975
-0.24298,8.9184,0.57011
-0.23308,8.928,0.51043
-0.2795,8.9464,0.68878
-0.26477,8.9418,0.3488
-0.22955,8.9629,0.38839
-0.235,8.9584,0.50209
-0.22652,8.9654,0.57255
-0.23705,8.9838,0.30669
-0.21085,8.9962,0.42933
-0.25394,8.9984,0.44657
-0.22424,9.0098,0.41954
-0.24236,9.0126,0.55788
-0.27128,9.0168,0.4055
-0.24367,9.0401,0.32952
-0.24298,9.0568,0.50887
-0.24454,9.0546,0.60652
-0.22914,9.071,0.54126
-0.28113,9.0612,0.58845
-0.25146,9.0777,0.55735
-0.24617,9.0824,0.63827
-0.24816,9.0822,0.28489
-0.28873,9.0962,0.69173
-0.26009,9.1104,0.33627
-0.24172,9.1317,0.48695
-0.26354,9.1481,0.44113
-0.2384,9.1506,0.60921
-0.25147,9.1409,0.46885
-0.25825,9.1685,0.33877
-0.26338,9.1645,0.50574
-0.23297,9.1873,0.30389
-0.28271,9.1876,0.51143
-0.24941,9.1886,0.54991
-0.25424,9.209,0.37526
-0.27185,9.2233,0.64384
-0.29855,9.2531,0.44357
-0.22962,9.242,0.52661
-0.2587,9.2458,0.50475
-0.28063,9.2398,0.77917
-0.26764,9.2627,0.63814
-0.26545,9.2724,0.70361
-0.22111,9.2816,0.41214
-0.28932,9.3075,0.6538
-0.29907,9.3073,0.5867
-0.30605,9.323,0.42504
-0.26334,9.2997,0.58449
-0.29565,9.349,0.75204
-0.30678,9.3393,0.60968
-0.26624,9.3575,0.4908
-0.25704,9.3517,0.45841
-0.28171,9.382,0.37061
-0.25769,9.4002,0.47074
-0.23037,9.401,0.47457
-0.28169,9.4216,0.71554
-0.29599,9.4335,0.68848
-0.30391,9.429,0.52685
-0.25575,9.4457,0.52152
-0.28257,9.4557,0.71305
-0.349,9.4626,0.63711
-0.31388,9.4914,0.58697
-0.2774,9.4947,0.43409
-0.29932,9.4989,0.5945
-0.26521,9.5174,0.59533
-0.28541,9.5429,0.51557
